Population,Treatment,Replicate,Treatment Name,Tag,Obs,Date,Unique ID,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,114,17802,SG 3-1_17802,16:06:22,20362.5,0,-0.059969987,0.09084398,97.21452121,2.254559156,2.293289434,26.08955193,1.35,2.440978394,0.5,4.39376111,15.56766224,26.08955193,15.03596687,100.2015915,100.1270447,10.84241772,11.84427071,56.67522812,61.9120903,300.2042236,1499.468262,157.3952179,92.77826691,1.810623169,0.791512489,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.22373499,0.002254559,299.2395519,288.7176622,239.9149165,0.184332441,3.392180343,36.5622301,24.7179594,20.82860708,2.46976388,0.089003767,1.098890909,1.370872971,0.05578981,9.019394796,0.97091172,32.12141118,100.1454707,-0.000192352,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,115,17802,SG 3-1_17802,16:08:08,20468,0,-1.07127796,0.084352619,69.77252878,2.134737514,2.334770274,26.26531601,1.35,2.440978394,0.5,4.39376111,15.56308079,26.26531601,15.03496552,51.18437576,51.61652756,10.8302269,11.77880001,56.628685,61.58854675,300.235199,1499.330444,144.5390015,92.7791748,1.961212158,0.739127159,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.223964437,0.002134738,299.415316,288.7130808,239.8928657,0.207535236,3.427597619,36.94360967,25.16480966,20.9141984,2.482801639,0.082763699,1.092827345,1.389974294,0.051867758,6.473437644,1.351747823,31.49747449,51.94568183,-0.006495737,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,116,17802,SG 3-1_17802,16:10:28,20608.5,0,5.837496456,0.077111558,260.3885149,1.9743452,2.358008942,26.33897209,1.35,2.440978394,0.5,4.39376111,15.56172371,26.33897209,15.03624058,399.9769592,396.9994507,10.8128643,11.69032001,56.53803253,61.12604523,300.2096863,1499.796143,134.221344,92.77132416,-0.025665283,0.671591759,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.223775454,0.001974345,299.4889721,288.7117237,239.9673774,0.253358323,3.44253541,37.10775329,25.41743328,20.9503479,2.488326218,0.075781573,1.084526468,1.403799751,0.047481205,24.15658732,0.655891373,31.00161105,395.2058574,0.004579178,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,117,17802,SG 3-1_17802,16:12:08,20708,0,8.828989905,0.073739265,380.6659397,1.899456882,2.370447038,26.38220024,1.35,2.440978394,0.5,4.39376111,15.5615406,26.38220024,15.03543377,599.8719482,595.3939209,10.80703354,11.65108871,56.50793076,60.92134094,300.2635803,1499.724365,128.4638519,92.77087402,-1.616424561,0.639605522,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224174669,0.001899457,299.5322002,288.7115406,239.9558931,0.273697555,3.451328722,37.20271861,25.5516299,20.97187042,2.491620527,0.072522146,1.080881683,1.410738844,0.045434143,35.31471194,0.639351405,30.76017546,592.6811798,0.004582249,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,118,17802,SG 3-1_17802,16:13:38,20798,0,11.85852776,0.071525455,497.6643976,1.846815225,2.374853608,26.38804626,1.35,2.440978394,0.5,4.39376111,15.55973721,26.38804626,15.0346508,799.670166,793.6793823,10.79611397,11.61682034,56.45543671,60.74710464,300.2581177,1499.870361,124.3058701,92.76770782,-3.353057861,0.617353439,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224134205,0.001846815,299.5380463,288.7097372,239.9792524,0.290175551,3.452519403,37.21682344,25.6000031,20.97389174,2.491930112,0.070379752,1.077665795,1.414264317,0.044088864,46.16718543,0.627034554,30.62172177,790.0358041,0.004596355,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,119,17802,SG 3-1_17802,16:15:17,20897.5,0,14.12447382,0.069077032,627.9432145,1.7850926,2.375664475,26.37593842,1.35,2.440978394,0.5,4.39376111,15.55582619,26.37593842,15.0367794,1000.626282,993.4780273,10.78793812,11.58128166,56.42788696,60.57758331,300.2438965,1500.015503,125.5928955,92.76946259,-5.201141357,0.595366478,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224028863,0.001785093,299.5259384,288.7058262,240.0024751,0.310936862,3.450053751,37.1895412,25.60825953,20.9658823,2.490703582,0.068007839,1.074389276,1.416314306,0.042599684,58.25395455,0.632065529,30.51256822,989.1382284,0.004357065,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,120,17802,SG 3-1_17802,16:16:50,20990,0,16.05436172,0.067929383,767.6606972,1.756336514,2.376331675,26.37220192,1.35,2.440978394,0.5,4.39376111,15.55254745,26.37220192,15.03535366,1200.036865,1191.877075,10.78517818,11.56575012,56.42599487,60.50979614,300.2453918,1500.022827,137.2797241,92.77059174,-7.183197021,0.584522247,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.22403994,0.001756337,299.5222019,288.7025475,240.003647,0.320267464,3.449293158,37.18088991,25.61513979,20.96237469,2.490166608,0.066895156,1.072961483,1.417205125,0.041901177,71.21633713,0.644077072,30.46070518,1186.944311,0.004120052,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,121,17802,CF 2-3_17802,16:42:08,22508.5,0,6.575657728,0.201802401,327.1436377,5.235141018,2.444980018,27.8249836,1.05,2.506847967,0.5,4.512326341,15.82289219,27.8249836,15.03263092,399.9033203,396.8768921,12.3334837,14.1385355,63.40337372,72.68269348,300.2229614,1500.308838,13.47395897,92.74746704,-0.394104004,1.615098953,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859266299,0.005235141,300.9749836,288.9728922,240.0494087,-0.879200011,3.756293374,40.50022597,26.36169047,21.82393789,2.625148286,0.193163644,1.311313355,1.313834931,0.121474791,30.34174375,0.824295,35.94624271,394.9095836,0.005985425,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,122,17802,CF 2-3_17802,16:43:38,22598.5,0,3.767874331,0.196491577,254.3309697,5.173402468,2.477820242,28.03804016,1.05,2.506847967,0.5,4.512326341,15.84212875,28.03804016,15.03395271,300.085968,298.2287292,12.50749683,14.29085445,64.2190094,73.37554932,300.2450867,1498.882446,13.33585835,92.74764252,0.513092041,1.589771271,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859477016,0.005173402,301.1880402,288.9921288,239.821186,-0.877701964,3.803263302,41.00657654,26.71572209,21.94008446,2.643826215,0.188292292,1.32544306,1.318383155,0.118392857,23.58859786,0.852805061,35.79352679,297.1014548,0.004539376,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,123,17802,CF 2-3_17802,16:45:08,22688.5,0,1.183269112,0.191256215,180.7764093,5.132776268,2.521848237,28.29694557,1.05,2.506847967,0.5,4.512326341,15.86317348,28.29694557,15.03325939,200.2671661,199.495224,12.66980171,14.43898296,64.9648819,74.03642273,300.229126,1499.065918,13.40042305,92.74765015,1.215866089,1.574621201,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859325009,0.005132776,301.4469456,289.0131735,239.8505415,-0.884709434,3.861029978,41.62941025,27.19042729,22.08005953,2.666490577,0.18347939,1.33918174,1.327308837,0.115348848,16.76658716,0.906169109,35.53313982,199.141213,0.002111329,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,124,17802,CF 2-3_17802,16:46:38,22778.5,0,-1.097603475,0.187820669,105.39724,5.130643368,2.564049573,28.54206848,1.05,2.506847967,0.5,4.512326341,15.8789587,28.54206848,15.03263569,100.1669998,100.3707581,12.81318092,14.58129311,65.63355255,74.69043732,300.2424622,1499.173218,13.28385258,92.74731445,1.746658325,1.571004868,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859452021,0.005130643,301.6920685,289.0289587,239.8677095,-0.903162129,3.91642535,42.22683291,27.6455398,22.21051359,2.687766238,0.180315244,1.352375777,1.335390461,0.113348137,9.775310963,1.050079147,35.30958551,100.6991396,-0.003848685,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,125,17802,CF 2-3_17802,16:48:25,22885.5,0,-2.463171301,0.183009427,71.45269013,5.097472651,2.610666021,28.81176376,1.05,2.506847967,0.5,4.512326341,15.89949417,28.81176376,15.03249264,51.24803162,52.01682663,12.98773575,14.74437809,66.44070435,75.42707062,300.1993713,1499.725342,13.4406414,92.74772644,1.940475464,1.562386513,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859041632,0.005097473,301.9617638,289.0494942,239.9560493,-0.913125416,3.978173566,42.89241062,28.14803253,22.35562897,2.71160742,0.175876295,1.367507546,1.344099874,0.110542043,6.627074558,1.373645698,35.06168915,52.75375942,-0.016370956,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,126,17802,CF 2-3_17802,16:50:44,23024.5,0,7.523957539,0.178269804,310.1637141,5.038130966,2.645222891,29.04089355,1.05,2.506847967,0.5,4.512326341,15.92175579,29.04089355,15.03273964,399.8240967,396.4941101,13.20851707,14.94417953,67.47592163,76.3425827,300.2301636,1498.850952,13.31363773,92.7502594,-0.8881073,1.544130325,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859334891,0.005038131,302.1908936,289.0717558,239.816147,-0.913041444,4.031299419,43.46402313,28.51984359,22.48132467,2.732407489,0.17149452,1.386076528,1.346330961,0.107772874,28.76776494,0.782265628,34.97778761,394.2430888,0.006675358,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,127,17802,CF 2-3_17802,16:52:23,23123.5,0,12.58640258,0.174749407,450.8748463,4.998186693,2.674228542,29.22291374,1.05,2.506847967,0.5,4.512326341,15.93917942,29.22291374,15.03501511,600.0957642,594.6536255,13.36954975,15.09144878,68.22148895,77.00791168,300.1856995,1499.323242,13.31232452,92.74880219,-3.086532593,1.53208828,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.858911423,0.004998187,302.3729137,289.0891794,239.8917134,-0.913953239,4.07394234,43.92447389,28.83302511,22.58104658,2.749008616,0.168234182,1.399713798,1.349294818,0.105712929,41.81810193,0.758214239,34.88362829,590.8880194,0.007430501,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,128,17802,CF 2-3_17802,16:53:54,23214.5,0,16.50914175,0.171551155,600.3340856,4.933507509,2.686414196,29.32296371,1.05,2.506847967,0.5,4.512326341,15.95214939,29.32296371,15.03555012,799.5488281,792.4069824,13.51556873,15.21492386,68.90791321,77.5719223,300.1942749,1499.141479,13.18375206,92.74673462,-5.313583374,1.513680458,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.858993094,0.004933508,302.4729637,289.1021494,239.8626314,-0.901333114,4.097548701,44.17997806,28.96505421,22.63755655,2.758455191,0.165267942,1.411134505,1.347320685,0.103839174,55.67902612,0.757608273,34.90664583,787.4677693,0.007318125,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,129,17802,CF 2-3_17802,16:55:32,23312,0,20.15807502,0.169993698,754.1218407,4.913305089,2.698537037,29.42731476,1.05,2.506847967,0.5,4.512326341,15.98544788,29.42731476,15.07433701,1000.394958,991.6403198,13.65855885,15.35066414,69.4907074,78.09963989,300.2045288,1498.610352,12.96419048,92.74906921,-7.557296753,1.49958992,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859090751,0.004913305,302.5773148,289.1354479,239.7776509,-0.901909671,4.122296848,44.44569507,29.09503093,22.70638132,2.769998741,0.163822002,1.423759811,1.34623893,0.102925912,69.94409879,0.760479204,34.97038125,985.6094171,0.007152281,,,,,,,,,,,,,,
CF,2,3,Wet,CF 2-3,130,17802,CF 2-3_17802,16:57:09,23409.5,0,22.57198093,0.167390418,916.5395597,4.863656758,2.710848831,29.52618599,1.05,2.506847967,0.5,4.512326341,16.04688835,29.52618599,15.13981915,1199.578125,1189.659668,13.79686737,15.47165012,69.92124176,78.40888214,300.2077942,1499.677002,12.93161201,92.75136566,-9.885665894,1.484018326,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859121849,0.004863657,302.676186,289.1968884,239.9483149,-0.888912266,4.145865509,44.69870044,29.22705031,22.78653717,2.783496042,0.161402972,1.435016678,1.348479364,0.101398232,85.01029584,0.770421646,34.99639746,1182.906572,0.006677941,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,131,17802,TL 2-2_17802,17:07:17,24017,0,10.67705551,0.146913956,259.5370122,4.099073225,2.594063845,29.33317566,1.38,2.434391437,0.5,4.381904587,16.36278725,29.33317566,15.44683361,399.8171082,394.1662598,14.3806448,16.23435211,71.43314362,80.64108276,300.2031555,1500.18335,10.46536922,92.76015472,-3.691848755,1.650496483,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.175385185,0.004099073,302.4831757,289.5127872,240.0293306,-0.625729118,4.099964859,44.19963368,27.96528157,22.84798145,2.793881461,0.142148097,1.505901014,1.287980448,0.089258794,24.0746934,0.658445531,36.8746276,390.8768169,0.010072545,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,132,17802,TL 2-2_17802,17:08:47,24107.5,0,6.786762111,0.139661732,204.3592951,4.028544965,2.676221191,29.6882515,1.38,2.434391437,0.5,4.381904587,16.42663193,29.6882515,15.51256752,299.763855,296.0957031,14.44092655,16.26269722,71.44161224,80.45420074,300.201416,1499.642456,10.74783707,92.76020813,-1.833602905,1.61757946,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.17537258,0.004028545,302.8382515,289.5766319,239.9427876,-0.629553102,4.18475237,45.1136587,28.85096148,23.05744171,2.829540009,0.135347873,1.508531179,1.32100883,0.084969698,18.95641074,0.690179874,36.06145584,294.0048021,0.008324372,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,133,17802,TL 2-2_17802,17:10:17,24197,0,3.392676863,0.131749793,147.1296073,3.928783687,2.760623457,30.03772163,1.38,2.434391437,0.5,4.381904587,16.48465157,30.03772163,15.57209587,199.7499542,197.8330841,14.49128342,16.26792526,71.42887115,80.18610382,300.2023926,1499.898804,10.61528778,92.76328278,-0.222167969,1.568320274,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.175379656,0.003928784,303.1877216,289.6346516,239.9838032,-0.623106183,4.269689608,46.02779764,29.75987238,23.2611866,2.864606913,0.127904126,1.509066151,1.355540761,0.080276916,13.64822537,0.743705776,35.21298318,196.7878505,0.006070815,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,134,17802,TL 2-2_17802,17:11:46,24286,0,-0.266757997,0.123910601,98.54605189,3.813831349,2.843220027,30.36845779,1.38,2.434391437,0.5,4.381904587,16.54050064,30.36845779,15.6243782,100.0787125,100.0259781,14.5340519,16.25862312,71.38703918,79.8576355,300.22052,1499.625854,10.49361992,92.76513672,1.199798584,1.512282372,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.175511015,0.003813831,303.5184578,289.6905006,239.9401314,-0.611029691,4.351453424,46.90828449,30.64966137,23.45447922,2.89822564,0.12050304,1.508233397,1.389992243,0.075613311,9.141637977,0.985204582,34.3849489,100.1081623,-0.000916255,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,135,17802,TL 2-2_17802,17:13:33,24393.5,0,-2.996221398,0.116142106,89.56419721,3.687041833,2.926371122,30.69594002,1.38,2.434391437,0.5,4.381904587,16.60479927,30.69594002,15.68748569,49.71080017,51.00174332,14.58094215,16.24836731,71.32990265,79.48693848,300.190033,1499.131836,10.50690365,92.77132416,2.160476685,1.458380699,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.175290094,0.003687042,303.84594,289.7547993,239.8610884,-0.594575162,4.433753672,47.79228617,31.54391886,23.65036964,2.932647752,0.113143252,1.507382551,1.425265201,0.070977982,8.308989172,1.756100701,33.57515327,51.92483482,-0.019373888,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,136,17802,TL 2-2_17802,17:15:52,24532,0,9.46843784,0.109631223,237.3740854,3.52641496,2.960554802,30.8088131,1.38,2.434391437,0.5,4.381904587,16.63370514,30.8088131,15.67794228,400.1391602,395.1456604,14.59343624,16.18837929,71.2628479,79.05129242,300.1782837,1500.580078,10.56185913,92.77505493,-3.086532593,1.386227608,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.175204954,0.003526415,303.9588131,289.7837051,240.0928071,-0.548948844,4.46243258,48.09948733,31.91110805,23.72125912,2.945192347,0.106955299,1.501877778,1.443314569,0.067082435,22.02239381,0.600725528,33.12578292,392.2285747,0.007996598,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,137,17802,TL 2-2_17802,17:17:30,24630.5,0,15.94536234,0.10633884,322.6789622,3.397882415,2.939771388,30.68818855,1.38,2.434391437,0.5,4.381904587,16.5340786,30.68818855,15.56520844,599.6881104,591.4348145,14.54376888,16.08054352,71.47855377,79.03137207,300.2180481,1500.558472,10.69035912,92.78409576,-6.310836792,1.328564644,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.175493102,0.003397882,303.8381886,289.6840786,240.0893501,-0.504699767,4.431790078,47.76454457,31.68400106,23.61113358,2.925724649,0.103819381,1.49201869,1.433705959,0.065108863,29.93947573,0.545586689,33.10236193,586.5222841,0.008999303,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,138,17802,TL 2-2_17802,17:19:00,24720.5,0,21.19024684,0.104083352,425.0812989,3.304899139,2.92066283,30.57660103,1.38,2.434391437,0.5,4.381904587,16.44255066,30.57660103,15.47464561,799.854248,788.9141846,14.48644066,15.98146915,71.61831665,79.00946808,300.1864624,1501.38623,10.44953823,92.79145813,-9.42539978,1.282407761,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.17526422,0.003304899,303.726601,289.5925507,240.2217915,-0.471055982,4.403606656,47.45702617,31.47555701,23.50957584,2.907871385,0.101668422,1.482943826,1.424927559,0.063755405,39.44391355,0.538818172,33.09225077,782.3857829,0.008962752,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,139,17802,TL 2-2_17802,17:20:38,24818.5,0,25.72272238,0.101941573,536.0694815,3.224377144,2.908379215,30.4888649,1.38,2.434391437,0.5,4.381904587,16.35473251,30.4888649,15.3913269,1000.435425,987.1474609,14.4181242,15.87684059,71.67745972,78.929245,300.1950378,1501.327148,10.5604105,92.78784943,-12.54759216,1.242881775,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.175326361,0.003224377,303.6388649,289.5047325,240.2123384,-0.444255032,4.381557109,47.22123787,31.34439727,23.42179871,2.892517508,0.099623901,1.473177894,1.419339614,0.0624691,49.74073433,0.54304904,33.0181506,979.2226706,0.008673377,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,140,17802,TL 2-2_17802,17:22:13,24913.5,0,28.97488756,0.100236098,666.6507453,3.164198073,2.902057028,30.42374802,1.38,2.434391437,0.5,4.381904587,16.27996254,30.42374802,15.31716347,1200.962891,1185.916992,14.3371172,15.7688694,71.61694336,78.7688446,300.1732483,1500.387451,10.65829754,92.79025269,-15.3299408,1.211981773,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.175168466,0.003164198,303.573748,289.4299625,240.0619868,-0.426002915,4.365254404,47.04432069,31.27545129,23.35185528,2.88033389,0.097994474,1.463197376,1.417136514,0.061444073,61.85869111,0.562139466,32.89848765,1176.990258,0.008098877,,,,,,,,,,,,,,
TL,2,2,Wet,TL 2-2,141,17802,TL 2-2_17802,17:24:40,25061.5,0,38.25332374,0.140290961,697.2062041,3.170673759,2.10593199,26.89369774,1.38,2.434391437,0.5,4.381904587,16.21605682,26.89369774,15.26498795,1199.622925,1180.317505,14.20154095,15.63630772,71.23152161,78.42796326,300.1960144,1505.127808,12.01880074,92.79315948,-15.3299408,1.211981773,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,2.175333438,0.003170674,300.0436977,289.3660568,240.8204438,-0.122943681,3.556874385,38.33121326,22.69490554,21.55487728,2.582322824,0.135938749,1.450942396,1.131380428,0.085342304,64.69596649,0.590693776,41.03839406,1168.532222,0.013434418,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,142,17802,SG 2-5_17802,17:35:24,25704,0,5.521076786,0.073894975,254.7933621,2.779330861,3.430711135,32.32936478,1.71,2.361934907,0.5,4.251482833,16.73846245,32.32936478,15.76966667,399.7618103,395.9899597,13.89436245,15.45306778,67.42054749,74.98395538,300.1986694,1501.515259,10.02602005,92.80461121,-1.583267212,1.354122162,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.755547774,0.002779331,305.4793648,289.8884624,240.242436,-0.446386236,4.864827082,52.42010089,36.96703311,24.53391361,3.092387287,0.07263255,1.434115947,1.65827134,0.045507101,23.64599891,0.643433895,28.24907733,394.2368176,0.003956133,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,143,17802,SG 2-5_17802,17:36:54,25794.5,0,3.225986914,0.071030453,208.1618539,2.679837059,3.439294278,32.33224487,1.71,2.361934907,0.5,4.251482833,16.54111099,32.33224487,15.57824707,299.6358032,297.3441772,13.8653841,15.36850929,68.1317215,75.51776886,300.1809082,1500.332764,9.992445946,92.80821991,-0.298934937,1.297937393,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.755443908,0.002679837,305.4822449,289.691111,240.0532368,-0.430725478,4.865618268,52.42658757,37.05807828,24.43667793,3.074443078,0.069863233,1.42632399,1.648119088,0.043767909,19.31913111,0.700070389,28.03651075,296.3198094,0.003052291,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,144,17802,SG 2-5_17802,17:38:24,25884.5,0,1.534697141,0.069643003,152.6337577,2.634310234,3.447186535,32.3450737,1.71,2.361934907,0.5,4.251482833,16.43144989,32.3450737,15.47802353,200.3557129,199.1824493,13.84341431,15.32121277,68.50115967,75.8137207,300.1528015,1500.834595,10.12137508,92.80970764,0.666061401,1.270730972,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.755279541,0.00263431,305.4950737,289.5814499,240.1335298,-0.424869271,4.869143812,52.46373398,37.14252121,24.3882618,3.065542189,0.068520576,1.421957278,1.643584912,0.042924808,14.16589443,0.766301239,27.90083527,198.6951273,0.002155027,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,145,17802,SG 2-5_17802,17:39:54,25974.5,0,-0.385022266,0.068214529,102.9588144,2.578678896,3.444286418,32.32043839,1.71,2.361934907,0.5,4.251482833,16.32837105,32.32043839,15.36878872,99.95453644,100.0269165,13.83258629,15.27880955,68.90161896,76.10541534,300.2419128,1501.10083,10.21762466,92.81411743,1.483955383,1.242004395,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.75580066,0.002578679,305.4704384,289.478371,240.1761274,-0.412009029,4.862375641,52.38831953,37.10950998,24.32440472,3.05383707,0.067137319,1.418089224,1.635747847,0.042056293,9.556031487,1.029311089,27.84176288,100.149175,-0.001070373,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,146,17802,SG 2-5_17802,17:41:40,26080,0,-1.24790543,0.067417368,77.96867599,2.538153395,3.430226833,32.25484467,1.71,2.361934907,0.5,4.251482833,16.22112465,32.25484467,15.27046967,51.27961349,51.91536713,13.81200123,15.23571205,69.2747879,76.4154892,300.2095337,1501.046753,9.602846146,92.81928253,1.708690643,1.213922501,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.755611308,0.002538153,305.4048447,289.3711246,240.1674751,-0.401085388,4.844394694,52.19168434,36.95597229,24.23798466,3.038058342,0.066364993,1.414167861,1.62389048,0.041571404,7.236996565,1.501841946,27.86521227,52.31162236,-0.006647309,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,147,17802,SG 2-5_17802,17:44:00,26220,0,5.730005375,0.067569683,239.079742,2.51127108,3.387410562,32.08222961,1.71,2.361934907,0.5,4.251482833,16.09771538,32.08222961,15.14309692,399.5697937,395.7401123,13.78123283,15.18984985,69.66828918,76.78927612,300.2266846,1500.50061,9.981653214,92.82133484,-1.743671417,1.20151329,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.755711606,0.002511271,305.2322296,289.2477154,240.0800923,-0.386727069,4.797352702,51.68372885,36.493879,24.0899725,3.011199544,0.066512585,1.409942139,1.601257405,0.041664064,22.19170079,0.604133204,28.09023452,393.9206278,0.004086031,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,148,17802,SG 2-5_17802,17:45:38,26318.5,0,10.16169635,0.06736728,321.6308018,2.483458274,3.360595292,31.96865654,1.71,2.361934907,0.5,4.251482833,16.00138855,31.96865654,15.04827118,600.2351074,593.6077271,13.75393677,15.14699841,69.96213531,77.0482254,300.2299805,1500.836548,10.24289894,92.82520294,-4.452777863,1.185551643,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.75573088,0.002483458,305.1186565,289.1513885,240.1338423,-0.374291205,4.766618493,51.35047748,36.20347907,23.98502254,2.992280976,0.066316456,1.406023201,1.586257775,0.041540931,29.85544445,0.541823812,28.21009623,590.3810199,0.00485555,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,149,17802,SG 2-5_17802,17:47:10,26410,0,13.62722359,0.0674413,426.7463003,2.47314803,3.343353465,31.89285851,1.71,2.361934907,0.5,4.251482833,15.94585896,31.89285851,15.02140903,799.5092773,790.633606,13.72590733,15.11329651,70.06536865,77.14744568,300.2162476,1500.747925,9.934837341,92.82215118,-7.20167923,1.175617218,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.755650571,0.002473148,305.0428585,289.095859,240.1196626,-0.368407775,4.746202159,51.13221465,36.01891814,23.91935873,2.980497161,0.066388184,1.402848693,1.577648468,0.041585963,39.6115096,0.539752291,28.28176775,786.3064682,0.004901422,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,150,17802,SG 2-5_17802,17:48:50,26510.5,0,16.78106063,0.06802539,543.67264,2.484654851,3.330813071,31.83725548,1.71,2.361934907,0.5,4.251482833,15.93800259,31.83725548,15.02225113,1000.144714,989.1855469,13.6936903,15.08768845,69.93546295,77.05479431,300.190918,1500.436157,10.19868374,92.82142639,-10.12385941,1.172553062,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.755502444,0.002484655,304.9872555,289.0880026,240.0697798,-0.368120939,4.731273833,50.97178547,35.88409703,23.88762903,2.974817607,0.066954098,1.400460763,1.574356845,0.041941259,50.46446993,0.549616441,28.34191764,983.8569515,0.004834112,,,,,,,,,,,,,,
SG,2,5,Wet,SG 2-5,151,17802,SG 2-5_17802,17:50:27,26607.5,0,20.2549311,0.067687767,647.9582246,2.464681116,3.320703318,31.78513336,1.71,2.361934907,0.5,4.251482833,15.93218231,31.78513336,15.02583885,1200.669556,1187.464966,13.66294289,15.04573631,69.80674744,76.87171936,300.2033997,1500.530396,10.19869041,92.82456207,-13.33479691,1.165234566,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.755575437,0.002464681,304.9351334,289.0821823,240.0848579,-0.357119457,4.717317203,50.81970868,35.77397236,23.85865784,2.969640088,0.066627,1.396613884,1.573026204,0.041735897,60.14643844,0.54566513,28.34963962,1181.033291,0.004862014,,,,,,,,,,,,,,
