Population,Treatment,Treatment Name,Replicate,Tag,Date,DOY,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
CF,3,Deep,4,CF 3-4,7/31/17,212,151,15:17:35,13969.5,1,11.11172479,0.120846432,229.6646495,3.861955877,3.007287128,24.7531721,1.3,2.451956657,0.5,4.413521982,17.07328224,24.86727905,15.63021755,400.7338867,396.6194458,0.095436603,1.350499749,0.455413073,6.444437981,399.4828796,1500.616943,129.3961182,93.22415161,-1.264225006,1.136763573,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.072945228,0.003861956,298.0172791,290.2232822,240.0987056,-0.114106951,3.133186321,33.60916959,32.25866984,24.86727905,3.154604565,0.117625728,0.125899193,3.028705372,0.073798812,21.4102921,0.579055445,4.914194145,393.2206118,0.001388665
CF,3,Deep,4,CF 3-4,7/31/17,212,152,15:17:36,13970,1,11.13737859,0.120830734,229.3165652,3.86218409,3.007846513,24.75611538,1.3,2.451956657,0.5,4.413521982,17.06220055,24.87148857,15.62275982,400.755127,396.6324158,0.095304035,1.350403786,0.455101371,6.448526859,399.494873,1500.62146,128.8617859,93.22446442,-1.264225006,1.136763573,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.073037485,0.003862184,298.0214886,290.2122005,240.0994282,-0.11537319,3.133737183,33.6149658,32.26456201,24.87148857,3.155397146,0.117610856,0.12589067,3.029506477,0.073789445,21.37791397,0.57815891,4.912619909,393.2257349,0.001391407
TL,3,Deep,2,TL 3-2,7/31/17,212,153,15:21:37,14211,1,7.980179248,0.129512227,277.2037285,4.369064843,3.177493778,25.77124677,1.4,2.430000132,0.5,4.374000238,15.43158245,26.2979908,14.44046116,400.3499451,396.9458313,0.095139109,1.623648524,0.504065454,8.602404594,399.5238342,1499.012817,288.6867676,93.22184753,-0.274814606,1.410943627,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,2.853741673,0.004369065,299.4479908,288.5815825,239.8420454,-0.526744029,3.328853293,35.70893928,34.08529075,26.2979908,3.434217216,0.125787708,0.151359515,3.282857701,0.078943668,25.84144372,0.698341453,5.52850883,394.4828131,0.001118388
TL,3,Deep,2,TL 3-2,7/31/17,212,154,15:21:38,14212,1,8.169160334,0.129565448,274.8779984,4.371147381,3.177742417,25.77253961,1.4,2.430000132,0.5,4.374000238,15.42901325,26.300354,14.43830109,400.3793335,396.9085388,0.094376914,1.623714447,0.500110686,8.604190826,399.4978027,1499.010132,282.2897644,93.2220459,-0.274814606,1.410943627,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,2.853555734,0.004371147,299.450354,288.5790133,239.8416157,-0.527814399,3.3291084,35.71159985,34.0878854,26.300354,3.434696411,0.125837911,0.151365983,3.283330428,0.078975306,25.62468939,0.692547455,5.529341449,394.3871932,0.001145323
TL,3,Deep,2,TL 3-2,7/31/17,212,155,15:21:38,14212.5,1,8.209149015,0.129533717,274.3517852,4.370309086,3.177913532,25.77332129,1.4,2.430000132,0.5,4.374000238,15.427845,26.30100632,14.43774891,400.3841858,396.8995667,0.094501294,1.623520017,0.500811517,8.603878021,399.5045471,1499.011963,279.3208313,93.2228241,-0.274814606,1.410943627,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.853603908,0.004370309,299.4510063,288.577845,239.8419087,-0.52768503,3.329262653,35.71295641,34.08943639,26.30100632,3.434828693,0.12580798,0.151349121,3.283479572,0.078956443,25.57584822,0.691237301,5.527910131,394.3658788,0.001150694
TL,3,Deep,2,TL 3-2,7/31/17,212,156,15:21:39,14213.5,1,8.372512936,0.129472065,272.2692828,4.369074589,3.178508001,25.77586631,1.4,2.430000132,0.5,4.374000238,15.42525482,26.3033886,14.43506622,400.4221497,396.8805542,0.093958274,1.622515917,0.498021126,8.600064278,399.5125732,1499.149536,277.7482605,93.22368622,-0.274814606,1.410943627,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.853661237,0.004369075,299.4533886,288.5752548,239.8639204,-0.527522289,3.329764916,35.71801386,34.09549794,26.3033886,3.435311831,0.125749822,0.151256915,3.284054916,0.078919793,25.38194618,0.686023238,5.523002321,394.2964454,0.001172757
TL,3,Deep,2,TL 3-2,7/31/17,212,157,15:21:40,14214,1,8.41359252,0.129522854,271.8065767,4.370859479,3.178593487,25.77656456,1.4,2.430000132,0.5,4.374000238,15.42377567,26.30493927,14.43387985,400.4417114,396.8854065,0.0938702,1.623076558,0.497601718,8.603856087,399.506012,1499.121704,277.0706177,93.22372437,-0.274814606,1.410943627,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.853614371,0.004370859,299.4549393,288.5737757,239.8594673,-0.528374709,3.329902729,35.71947755,34.09640099,26.30493927,3.435626348,0.125797733,0.151309242,3.284317106,0.078949986,25.33882138,0.684849007,5.525339567,394.2886188,0.001179034
SG,3,Deep,2,SG 3-2,7/31/17,212,158,15:24:40,14394,1,11.32423374,0.252366089,306.0163508,6.148900705,2.365608155,21.41611275,1.3,2.451956657,0.5,4.413521982,15.17745686,22.19109917,14.16231155,400.1504822,395.6741028,0.093908787,2.090483904,0.505705118,11.25739479,399.5271912,1500.13147,321.8125,93.21670532,-1.434177399,1.846118569,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.073286086,0.006148901,295.3410992,288.3274569,240.0210298,-0.774986422,2.560476178,27.46799695,25.37751305,22.19109917,2.684590573,0.238716245,0.194868022,2.489722551,0.150366766,28.525836,0.773405054,11.29675811,392.210267,0.003261698
SG,3,Deep,2,SG 3-2,7/31/17,212,159,15:24:40,14394.5,1,11.16886619,0.252230413,306.9970452,6.144667495,2.365184733,21.412766,1.3,2.451956657,0.5,4.413521982,15.17539883,22.18610573,14.16080189,400.1025696,395.6772156,0.094167069,2.089400291,0.507161796,11.25302124,399.5210876,1500.165161,321.7860107,93.21648407,-1.434177399,1.846118569,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.073239136,0.006144667,295.3361057,288.3253988,240.0264204,-0.773339726,2.559951282,27.46243121,25.37303092,22.18610573,2.683774316,0.238594846,0.194766549,2.489007767,0.150289698,28.61718517,0.775877491,11.2921705,392.2609033,0.003215226
SG,3,Deep,2,SG 3-2,7/31/17,212,161,15:24:42,14396.5,1,11.35586686,0.2522559,305.7650775,6.140435369,2.363367026,21.40037591,1.3,2.451956657,0.5,4.413521982,15.16744232,22.17174149,14.15530777,400.1304932,395.6451416,0.094298892,2.088053226,0.508133829,11.25156975,399.5426025,1500.215576,322.1029358,93.21689606,-1.434177399,1.846118569,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.073404635,0.006140435,295.3217415,288.3174423,240.0344868,-0.771365579,2.558008866,27.44147225,25.35341902,22.17174149,2.681427461,0.238617651,0.194641841,2.48678562,0.150304175,28.50247145,0.77282657,11.29452532,392.1716299,0.003270485
SG,3,Deep,2,SG 3-2,7/31/17,212,162,15:24:52,14406,1,11.5226099,0.251587457,304.6138402,6.113435152,2.358942007,21.36683936,1.3,2.451956657,0.5,4.413521982,15.13387108,22.12867546,14.12752914,400.2866516,395.7492371,0.093735725,2.079212666,0.506185353,11.22802448,399.4476624,1500.143921,324.2313232,93.21593475,-1.434177399,1.846118569,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.072674326,0.006113435,295.2786755,288.2838711,240.023022,-0.761836105,2.552757759,27.38542253,25.30620986,22.12867546,2.674402021,0.238019447,0.193815752,2.480586269,0.149924426,28.39486385,0.769714283,11.2686929,392.2247223,0.003310468
SG,3,Deep,2,SG 3-2,7/31/17,212,163,15:25:41,14455,1,12.06858423,0.250273932,300.4613474,6.069165878,2.353447401,21.32117193,1.3,2.451956657,0.5,4.413521982,14.99525547,22.07472801,14.04528522,400.2283936,395.5196228,0.090682752,2.061743259,0.494053841,11.23270035,399.4625549,1500.265381,249.5520325,93.20995331,-1.434177399,1.846118569,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.072788884,0.006069166,295.224728,288.1452555,240.0424556,-0.753556085,2.545622394,27.31062836,25.2488851,22.07472801,2.665624208,0.236843447,0.192174993,2.473449215,0.149177924,28.00598816,0.759662303,11.20639303,391.8281064,0.003451649
CF,3,Deep,3,CF 3-3,8/9/17,221,1,13:09:55,64.5,1,9.139329854,0.154625842,296.5210778,1.30120927,0.793262324,19.09746497,1.1,2.495869705,0.5,4.492565469,18.07624626,17.75823212,18.15658379,400.8194275,398.696106,15.05294895,15.33463097,67.2286911,68.48672485,500.3447876,1500.11731,181.7921143,92.95079041,3.508019447,-0.221447587,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548588978,0.001301209,290.9082321,291.2262463,240.0187642,1.33923285,2.218628393,23.86884913,8.534218164,17.75823212,2.039995555,0.149480981,1.425366069,0.614629486,0.093874614,27.56186855,0.743727048,64.74395492,395.9497697,0.014944228
CF,3,Deep,3,CF 3-3,8/9/17,221,2,13:09:57,66,1,9.700125396,0.154449236,290.4843724,1.302944675,0.7951885,19.10975869,1.1,2.495869705,0.5,4.492565469,18.0770874,17.77210236,18.15727043,400.9648132,398.7180481,15.05021858,15.33227634,67.21266174,68.4723053,500.3458557,1500.103516,181.3694,92.95040131,3.508019447,-0.221447587,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548598688,0.001302945,290.9221024,291.2270874,240.0165571,1.337656337,2.220329739,23.88725285,8.554976508,17.77210236,2.04177893,0.149315926,1.425141239,0.616637691,0.093770461,27.00063899,0.728545833,64.68379692,395.8031948,0.015852347
CF,3,Deep,3,CF 3-3,8/9/17,221,3,13:09:58,67.5,1,9.812906179,0.153945812,288.9433661,1.301555566,0.796845907,19.11944581,1.1,2.495869705,0.5,4.492565469,18.07749748,17.78218842,18.1583271,400.9829712,398.7115173,15.0471468,15.32890701,67.19708252,68.45535278,500.3419495,1500.025146,180.8603973,92.9502182,3.508019447,-0.221447587,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548563177,0.001301556,290.9321884,291.2274975,240.0040181,1.337257398,2.221671159,23.9017315,8.572824489,17.78218842,2.043076611,0.148845359,1.424825252,0.618251359,0.093473531,26.85734893,0.724692801,64.62752312,395.7627738,0.016024342
CF,3,Deep,3,CF 3-3,8/9/17,221,4,13:09:59,68.5,1,9.869852715,0.154171193,288.435411,1.303136872,0.796687242,19.11758716,1.1,2.495869705,0.5,4.492565469,18.07671928,17.78073502,18.15816689,400.9421082,398.6579285,15.04574394,15.32785702,67.19404602,68.4539566,500.3237915,1500.063232,180.6554871,92.95014191,3.508019447,-0.221447587,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548398105,0.001303137,290.930735,291.2267193,240.0101118,1.336852142,2.221413727,23.89898155,8.571124537,17.78073502,2.042889571,0.149056042,1.424726485,0.618163086,0.093606472,26.81011238,0.723516053,64.63225205,395.6920727,0.016121395
CF,3,Deep,3,CF 3-3,8/9/17,221,5,13:10:01,70,1,9.738340008,0.153749064,289.5060266,1.298701832,0.796089295,19.11106677,1.1,2.495869705,0.5,4.492565469,18.07555771,17.77225494,18.1578064,400.8594055,398.6045837,15.04341602,15.32456493,67.18859863,68.44429779,500.3326416,1500.049194,180.4498901,92.95021057,3.508019447,-0.221447587,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.54847856,0.001298702,290.9222549,291.2255577,240.0078657,1.338811826,2.220510833,23.88925016,8.564685226,17.77225494,2.041798557,0.148661424,1.424421538,0.617377019,0.09335747,26.90964613,0.726298789,64.64144944,395.6782471,0.015909402
TL,3,Deep,2,TL 3-2,8/9/17,221,6,13:14:44,353.5,1,13.5065513,0.235817677,295.2121523,2.259068404,0.919623322,19.83054711,1.4,2.430000132,0.5,4.374000238,20.38589668,18.65784073,22.05414391,400.6600952,396.630127,14.46622276,15.0887928,55.94902039,58.35684586,500.341217,1499.918091,196.6935425,92.94836426,3.580986977,-0.238700509,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573865836,0.002259068,291.8078407,293.5358967,239.9868892,1.172706384,2.322101931,24.98270894,9.893916142,18.65784073,2.158534488,0.223754299,1.402478609,0.756055879,0.140882431,27.43948667,0.744300879,61.6545803,392.4614385,0.02121841
TL,3,Deep,2,TL 3-2,8/9/17,221,7,13:14:45,354.5,1,13.38294519,0.234880128,295.7134754,2.25883404,0.922993672,19.85295758,1.4,2.430000132,0.5,4.374000238,20.41308022,18.67979431,22.08358955,400.6365356,396.6412354,14.46479225,15.08728886,55.84960938,58.25310898,500.3490906,1499.875854,197.2181091,92.94824219,3.580986977,-0.238700509,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573922076,0.002258834,291.8297943,293.5630802,239.9801314,1.173163271,2.325330651,25.0174785,9.930189644,18.67979431,2.161501191,0.222910046,1.402336979,0.759164213,0.140346941,27.48604773,0.745543955,61.55901444,392.5106969,0.020989005
TL,3,Deep,2,TL 3-2,8/9/17,221,8,13:14:46,356,1,13.36110861,0.234779749,295.8226719,2.269049039,0.92752334,19.88432654,1.4,2.430000132,0.5,4.374000238,20.4555912,18.71371841,22.12584686,400.6526184,396.6622925,14.46189976,15.0872097,55.69226837,58.10031891,500.3505249,1499.927002,197.7128601,92.94848633,3.580986977,-0.238700509,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573932321,0.002269049,291.8637184,293.6055912,239.9883149,1.170608128,2.329856644,25.06610636,9.978896658,18.71371841,2.166092565,0.222819636,1.402333305,0.76375926,0.140289598,27.49626958,0.745779666,61.4436095,392.5384938,0.020913993
TL,3,Deep,2,TL 3-2,8/9/17,221,9,13:14:48,357.5,1,13.23896991,0.232840597,295.9901891,2.265757185,0.933474961,19.92445927,1.4,2.430000132,0.5,4.374000238,20.49566841,18.7526741,22.15715981,400.7049255,396.749054,14.46109772,15.08550644,55.55197525,57.95062637,500.3466187,1499.925293,198.1757507,92.94904327,3.580986977,-0.238700509,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573904419,0.002265757,291.9026741,293.6456684,239.9880415,1.171785166,2.335658351,25.12837431,10.04286787,18.7526741,2.171375473,0.221072284,1.402183391,0.769192082,0.139181395,27.5120049,0.746038803,61.27510318,392.6629524,0.020659429
TL,3,Deep,2,TL 3-2,8/9/17,221,10,13:14:49,359,1,13.09720517,0.232806308,297.0202468,2.274997335,0.937393278,19.95173235,1.4,2.430000132,0.5,4.374000238,20.53399658,18.78215981,22.17147064,400.7235413,396.806488,14.4589119,15.0858326,55.41246796,57.81508636,500.3739624,1499.981567,198.5795441,92.9491272,3.580986977,-0.238700509,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.574099731,0.002274997,291.9321598,293.6839966,239.9970454,1.169572542,2.33960825,25.1708469,10.08501431,18.78215981,2.175381633,0.221041374,1.402214973,0.773166661,0.139161792,27.6077727,0.748526689,61.17706898,392.764141,0.020400249
SG,3,Deep,3,SG 3-3,8/9/17,221,11,13:18:41,590,1,8.527825919,0.127248256,281.5263305,1.62678036,1.197070685,21.40186911,1.4,2.430000132,0.5,4.374000238,23.6184063,19.85711098,25.41123199,401.1213074,398.5536804,14.1958189,14.6443491,45.07956696,46.50389862,500.3320007,1499.157593,257.2180786,92.94863129,2.715569496,-0.239360452,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573800005,0.00162678,293.007111,296.7684063,239.8652095,1.544758132,2.55824289,27.52319054,12.87884145,19.85711098,2.32592947,0.123651006,1.361172205,0.964757265,0.077597214,26.16748709,0.706369918,53.550793,395.9216355,0.0115344
SG,3,Deep,3,SG 3-3,8/9/17,221,12,13:18:42,590.5,1,8.454534954,0.127403099,282.6134395,1.628083845,1.196622882,21.39864122,1.4,2.430000132,0.5,4.374000238,23.62320328,19.85361862,25.41580772,401.1231995,398.5759583,14.19478989,14.6436739,45.06342316,46.4884758,500.338562,1499.163208,257.1996155,92.94895172,2.715569496,-0.239360452,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573846872,0.001628084,293.0036186,296.7732033,239.8661079,1.5450226,2.55773702,27.51765321,12.87397932,19.85361862,2.325425948,0.123797213,1.361114138,0.96431181,0.077689341,26.26862294,0.709057919,53.56073041,395.966534,0.011436094
SG,3,Deep,3,SG 3-3,8/9/17,221,13,13:18:43,591.5,1,8.367683917,0.12715076,283.5108465,1.62587811,1.197297008,21.40248928,1.4,2.430000132,0.5,4.374000238,23.63398361,19.85601807,25.42705154,401.1002197,398.5775452,14.19470406,14.64297676,45.03369522,46.45587158,500.3424377,1499.19043,257.2082214,92.94852448,2.715569496,-0.239360452,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573874555,0.001625878,293.0060181,296.7839836,239.8704634,1.546471214,2.558340092,27.52426794,12.88129118,19.85601807,2.325771886,0.123558942,1.361043084,0.964728802,0.077539204,26.35191486,0.71130662,53.542777,395.9949268,0.011314009
SG,3,Deep,3,SG 3-3,8/9/17,221,14,13:18:44,592.5,1,8.380523988,0.126777587,283.0025232,1.624151667,1.199434132,21.41482001,1.4,2.430000132,0.5,4.374000238,23.64342499,19.86783028,25.43731117,401.0786743,398.5525513,14.1929903,14.64079857,45.00261307,46.42250824,500.3306274,1499.302734,257.1829529,92.94843292,2.715569496,-0.239360452,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573790196,0.001624152,293.0178303,296.793425,239.8884321,1.54698973,2.560273416,27.54509501,12.90429644,19.86783028,2.32747556,0.123206525,1.360839284,0.966636276,0.077317146,26.30464105,0.710075804,53.49069753,395.9659699,0.011321177
SG,3,Deep,3,SG 3-3,8/9/17,221,15,13:18:46,595,1,8.727082919,0.127023027,278.7317615,1.632889173,1.203590219,21.44007493,1.4,2.430000132,0.5,4.374000238,23.66997719,19.8960247,25.46212387,401.1549683,398.5309753,14.18860722,14.63881397,44.91656876,46.3417778,500.3434143,1499.288208,257.1673279,92.94789124,2.715569496,-0.239360452,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573881531,0.001632889,293.0460247,296.8199772,239.8861079,1.544050231,2.564237108,27.58789978,12.94908581,19.8960247,2.33154646,0.12343832,1.360646889,0.970899571,0.0774632,25.90752945,0.699397986,53.4032517,395.8374314,0.011773889
CF,1,Dry,5,CF 1-5,8/9/17,221,16,13:22:38,828,1,20.7707421,0.223185083,235.1792992,2.859778713,1.223095685,21.53187506,1,2.517826229,0.5,4.532087213,22.88189507,20.53626442,23.55988312,401.4954224,397.1170654,14.02231979,14.58555698,46.55070877,48.42052078,500.3340149,1499.498779,248.80867,92.94087982,2.050652504,-0.262611985,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003340149,0.002859779,293.6862644,296.0318951,239.9197993,0.995610643,2.578690183,27.74548927,13.15993228,20.53626442,2.425683625,0.212710061,1.355594499,1.070089127,0.133846826,21.85777098,0.592216552,53.81777241,390.9299599,0.028594254
CF,1,Dry,5,CF 1-5,8/9/17,221,17,13:22:39,828.5,1,20.54782917,0.223426967,236.9743443,2.865239941,1.224160696,21.53927723,1,2.517826229,0.5,4.532087213,22.8784008,20.54644966,23.52729416,401.4465637,397.1122131,14.02231693,14.58664417,46.56063461,48.43446732,500.3206482,1499.509155,248.6415405,92.94104767,2.050652504,-0.262611985,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003206482,0.00286524,293.6964497,296.0284008,239.9214595,0.992827569,2.579858687,27.75801169,13.17136751,20.54644966,2.427207718,0.212929761,1.355697991,1.071509727,0.133986011,22.02464383,0.596744035,53.80052371,390.991508,0.028273861
CF,1,Dry,5,CF 1-5,8/9/17,221,18,13:22:39,829,1,20.11472304,0.222574722,239.6250037,2.859531348,1.226163781,21.55181166,1,2.517826229,0.5,4.532087213,22.8741684,20.55834007,23.48613358,401.3691101,397.1217957,14.02322769,14.58642769,46.57549667,48.44606018,500.3233337,1499.615845,248.6191559,92.94082642,2.050652504,-0.262611985,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003233337,0.002859531,293.7083401,296.0241684,239.9385298,0.993471589,2.581838425,27.77937882,13.19295114,20.55834007,2.42898803,0.212155578,1.355674644,1.073313386,0.133495556,22.27094588,0.603404312,53.75162343,391.1301025,0.027642951
CF,1,Dry,5,CF 1-5,8/9/17,221,19,13:22:40,829.5,1,19.72340193,0.222985093,242.7718184,2.865895298,1.22673668,21.556001,1,2.517826229,0.5,4.532087213,22.8669281,20.56566238,23.43533516,401.2825928,397.1130676,14.02288723,14.58732986,46.59497833,48.47049713,500.332428,1499.632568,248.514389,92.941185,2.050652504,-0.262611985,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.00332428,0.002865895,293.7156624,296.0169281,239.9412056,0.990338619,2.582500403,27.78639419,13.19906433,20.56566238,2.430084944,0.212528396,1.355763724,1.07432122,0.133731738,22.56350048,0.611341802,53.74568046,391.2379396,0.027094705
CF,1,Dry,5,CF 1-5,8/9/17,221,20,13:22:40,830,1,19.05139339,0.223084176,247.8212835,2.868660513,1.227395784,21.56069105,1,2.517826229,0.5,4.532087213,22.85858727,20.57237244,23.37679482,401.1702881,397.1348267,14.02321529,14.58820438,46.61965179,48.49794006,500.3303528,1499.668213,248.5425415,92.94124603,2.050652504,-0.262611985,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003303528,0.002868661,293.7223724,296.0085873,239.9469087,0.988318617,2.583241677,27.79435167,13.20614728,20.57237244,2.43109052,0.212618402,1.355845893,1.075244627,0.133788758,23.03281888,0.624023044,53.73486416,391.4598738,0.026151442
